review_text,review_rating
"
                If you were ever watching Attack on Titan and you were like ""man this is good but I wish there weren't so many big funny naked dudes"", this is the season for you. I'm a fan of the total left turn into the political thriller genre, it somehow feels like a really natural follow up to everything before.
If you've been waiting for the show to actually be about something, here you go. Sure it's basically following the general arc that every zombie movie+show+etc does (""what if people are the real monsters""). But The Walking Dead doesn't have Captain Levi flying around like spider-man cutting off
                  the heads of other people, who are also flying around like spider-man.
The show does a fantastic job of putting you in the Scouts' place narratively. There's so much shit going on and you know as little as they do. By the time they brutally murder their hundredth MP soldier to save shitty Eren, you start to get this nagging feeling that the other guys are probably right. But don't worry about that man. The Scouts got more people to kill baby. Also, turns out killing people yourself is even more traumatic than watching them get eaten. Viewers get to watch in real time as these beloved 16 year old child soldiers give up any pretense of being good people.
And then, after all the killing is over, you still know almost nothing about the world. Cause everyone that knew jack shit got a sword stabbed through their chest. Oops.",8
"
                this show had me hooked from the very beginning, and it has amazed me with how consistent it is. every season has improved upon the last in almost every aspect. the show has done an amazing job with the mysteries of its world, revealing new knowledge at the perfect moments both to keep the viewer attached and to progress the overarching plot. just when you think you have a good idea of the rules and secrets behind the Titans, humans, and world, another secret is uncovered that changes everything. based on the characters of the first season, I never would have guessed the arcs of
                  some of them. I feel like there is no way season 3 part 2 can top this, but apparently it does. I am excited to see where it goes from here.",9
"
                re-posting my list-comment as review, originally written May 9th 2021:
it's a little hard to rate just the first half of the third season on it's own, because I watched the entire thing in one sitting.. that fact alone should speak for itself though! So this includes the first 12 episodes of season 3! First off; animation-wise I feel like there was a huge development between season 1 and 3, and I feel like a big part fo that happened after season 2 and during season 3! This can also have to do with the locations and source material they were able to work with though.
                  
Alright; Season 3 is where you really get the satisfying payoff for sticking with the anime. Still - this goes for all seasons - the pacing is great and there's zero dead air. The third season manages to unveil a lot of secrets that you've been rooting for to learn about for a long time, while adding new questions and keeping the suspense for how it all pieces together! We also get to visit some details and characters in earlier seasons that I never questioned, but getting the added information and background feels extremely satisfying and rewarding. 
This season has some elements that are very different from the first two seasons, mainly the focus on human-interaction and politics that wasn't as prominent earlier. All in all the story is just SO compelling that I'm willing to give this a 10, and at the same time I want to not give it a 10 to set apart just HOW MUCH I liked the second part of the 3rd season. That being said, I find it hard to judge the two separated, because (extremely mild spoiler?) the second part of the 3rd season is basically one very long episode cut up into several parts. I feel like both as standalone would be a 9 each, but together as a cohesive season it becomes a 10. The only deduction I wanna make is that it features the (for me) least memorable opening, inbetween some very iconic ones! the sound is STILL getting a 10 though, because the music within the series is just perfectly placed to draw you into the story throughout all seasons.",10
"
                i only saw one single episode, and let me tell you, i hate this so much, first of all i'll have you know that is NOT how swords work, those swords are based off of boxcutters which are supose to break at the end because they get blunt. this is unbelievable, the amount of detail that goes into this anime is honestly so astonishingly low, i don't believe this will be any good if they put giant boxcutters up to no good, i seriously cannot get this across my head and i will be leaving the worst score on this.
loved it tho 8/10
              ",9
"
                Going into Attack on Titan I had been fine with season 1 and mildly disappointed with season 2. I still feel justified with my opinion of those two seasons as the pacing and story slowly was weaker. I was very worried for season 3. It is greater than it's predecessor's by a huge distance. Perhaps my taste's are driven more towards political drama, but the positions character's are placed in are tense, high staked, make sense and the characters make the same deciscions we would should we have been in the same position. Newly introduced characters and villains pose a genuine threat as well as
                  acting like human beings pushed to their limit making them more understandable as well as terrifying. It is by far the best of the first three seasons, and I hope this streak of brilliance carries on throughout the 4th season.",9
"
                Poorly thought-out and often self-contradicting story in gorgeous wrappings. That is Attack on Titan in a nutshell. I know that not having the story completely mapped out right away is the industry standard, when it comes to creation of a typical manga series. But I think the great authors of the industry are conscious enough of their own work that they can avoid trampling all over their previous story beats while they keep adding in new stuff. In Attack on Titan, it feels like every addition to the show's lore makes the setting less and less compelling.
""Why did the character say THAT if THIS happened?""
                  or ""If they knew about THIS, why did they act THAT way?"" Good writing will keep questions like these from ever surfacing. In mediocre writing, the answer to questions like these is ""because the plot demanded it"". In awful writing (which is the territory Attack on Titan unfortunately keeps treading on) you often arrive at an unfortunate realization that the plot could have actually progressed towards the desired direction anyways, without having to sacrifice the in-world logic or the integrity of the setting.
The regular titans are sadly not really a part of S3p1 at all. All we get now are these transforming super titans. Escalating stakes and progressively stronger enemies are a mainstay of the action anime genre, but I am really sad to see my all-time favorite anime monsters reduced to basically just a slight inconvenience. This is a fanboy complaint, but S3p1 also kinda further shits on the Colossal Titan by introducing an even BIGGERER and more DANGEROUSER super titan. To me, the Colossal Titan was always the poster boy of the entire series. The image of it gazing over the wall is the first thing I think of when I hear the name ""Attack on Titan"".
Animation? Still excellent. Maybe a slight dip in quality in the middle, but no major flaws. The soundtrack? Great (all though some of the new vocal tracks I found a tad bit distracting). Voice acting? Great. Basically everything on the anime production-side is god tier. Unfortunately, it's all in the service of this story that is on it's way down a toilet and trying to hit the flush.",5
"
                (May contain some minor spoiler)
Shingeki no Kyojin Season 3 started approx. a year after the second season landed. With the increasing hype over time, fans are delighted to see and experience more about Eren and his team to fight against the Titans. What I like about this series is its grasp over the suspense (that other anime rarely have imo), but then again it's not flawless.
Story
For examining and adapting from the manga, it has some good aspects to it. Some changes happened, but nothing crucial or important. What I experienced is that the anime has accomplished to execute the fight scenes as good as the
                  manga, but lacks the political issues that bring the most intense atmosphere to the table.
Art
I find it pretty good, the art is consistent and well-damn prepared at its best. Nothing to talk much about here. 
Sound
The appearances of HYDE for the new opening shocked the entire world that time, but for me it's not a big deal. Both the opening and the ending are quite enjoyable, and the pretty soundtracks all along the series is again, made by Hiroyuki Sawano. What do u expect.
Character
This is when I see some minor problems. There are few aspects that SnK S3 failed to grasp, such as fulfilling certain character development. Maybe some of u will argue that it's more than enough to develop such character, but I believe the series can push it more. Not the best aspect of the series tho.
Enjoyment
It's Attack on Titan, and it's packed with a lot of surprise and fulfillment. I'm gonna give it a 8/10 for this category.
Overall
In conclusion, SnK S3 or Attack on Titan Season 3 is worth watching, IF, ONLY IF, you watch the first 2 seasons. Please, if you want to watch this series, go watch those two first. For u that haven't read the manga and haven't watch those 2, I suggest to not read the manga and watch them instead. You'll be hooked entirely by it.",8
"
                Story: 9
Attack on Titan's story is masterful, *especially* in this season. The way the plot progresses in Season 3 is really well done. It tosses out clues that tease answers to every mystery in the series and feeds them to the viewer one drop at a time. The anime is so full of cliffhangers and half-reveals it made me hunger for every next episode the same way Sasha lusts for a big slab of ham. Seasons 1 and 2 had that intense layer of suspense too, but it's only in Season 3 where we FINALLY get a satisfying payoff. What really happened in that flashback
                  Eren had of his father erasing his memories? Who was Levi before he joined the Survey Corps? Why can some Titans produce crystal from their bodies while most Titans can't? How do people turn into Titans? How do people become Titan shifters? All of these questions and more get answered in Season 3. There's still many, many very big mysteries yet to be uncovered in the world of AoT, but this season takes a big step closer to the truth. 
Another thing I love about Season 3 is its themes and messages. Not only is this season amazing because of its gripping action, but because of its depth as well. It continues Season 2's big theme of making tough choices, but it focuses more on some new ideas, like living for your own self-happiness, understanding what makes people special, the mix of good and bad in everyone, and the moral dilemma of killing people. So there's plenty of thought-provoking stuff in S3 too.
Art: 9
The animation in Season 3 is top-notch. Every battle is beautifully animated and thrillingly depicted. Levi's crazy aerial maneuvers are dizzying and the Titan battles are glorious and rich with wonderful detail. Seeing the horrifying new Titan designs in Season 3 was a treat in itself.
My only problem with the art is that they used CGI for the shots of the bigger Titans and it doesn't look very good... but the animators did try to hand-draw as many closeup shots for those Titans as they could, so that's something.
Sound: 8
Overall, I'm not an enormous fan of the AoT OSTs. A lot of the action OSTs are good, but just don't fit my taste. But I *did* like the opening and ending songs. The opening might catch you off guard because it's not rousing and patriotic like Sasageyo and Guren no Yumiya, but more bittersweet and affectionate. It took me a few episodes before I really started to like it, so give it a few more listens if it rubs you the wrong way the first couple of times you hear it. The two previous openings were all about the fighting, sacrifice, and determination in Attack on Titan, but this one represents the companionship and the sadness of loss that are also a big part of the anime.
The sound effects are also good. The guns, the 3D maneuvering gear, the explosions, everything sounds pretty realistic.
Character: 9
The characters are really well developed, too. Historia becomes pretty much the main character for a significant portion of the arc and her growth as a character- and her full backstory- were both really interesting to see, even though I didn't really care about her in the last season. Also, since Season 3 involves a lot of clashes between people there's a whole moral dilemma that a lot of the members of the Survey Corps are forced to face: whether or not they are willing to kill humans instead of titans. This gets even more intriguing because so many of the enemies of our main cast actually get development, so you actually kind of feel for them when they die. Even the merchant from the first season, and his son, go down an interesting character arc that was pretty surprising to see in an anime. All in all, the story fleshes out the characters in this season very deftly.
Enjoyment: 10
The sheer amount of hype I got from each consecutive episode blows past anything I've ever seen or read before. The series builds up a sense of mystery so teasingly I can barely hold myself back from just throwing myself into the manga and finding out what the hell is going on in this show. To be honest, I'd recommend exposing yourself to a teensy bit of spoilers just like I did accidentally. Trust me, it'll only make you even more hyped up for what's coming. (Don't worry, I'm not spoiling anything here. As Levi would say, it's a choice you have to make for yourself.)
Overall: 9
Attack on Titan season 3 is pretty damn good. It might not be a mind-bending masterpiece, it has its flaws, but it's such a treat to watch that I have to consider this anime one of my favorites.",9
"
                I enjoyed this far more than I expected.
Shingeki no Kyojin Season 3! Finally, the season I've been waiting for. Well, as a non-manga reader this season was amazing. With the release of season two, I was a bit underwhelmed that it didn't explain much, but just put me further into the dark. I was honestly not even looking forward to this season, that is until I saw the first few episodes. The insight on the world that has been teased at us for so long has finally had some light shed on it, and it's never looked better. We know so much more from this
                  season alone it would be an understatement to call it the best season in terms of story development. With slice of comedy added here, and the interesting twists, this season is a wild ride.
Without spoiling much, the characters really have grown up since we first saw them during their training. Eren and the crew really have matured even in the small time frame that everything has taken place. Many people dislike the characters because of the ""lack of development"" but honestly, I like the fact that they haven't changed much, rather then just growing up. Personally, it gives a sense of realism that really fits in this particular show.
Overall I really don't want to spoil much since this season is still kinda new. But I personally loved this season far more than the last. There's so much more story development and the characters really show their mature side this time around. The animation and sound are both still amazing.
I highly recommend this season to anyone who has been following this anime.",9
"
                So...I’m reviewing this a lot sooner than I expected. 
As some of you may know, Attack on Titan Season 3 was originally billed as a two-cour season, similar to the first season which premiered way back in 2013. However, following episode twelve, it was revealed that the season would be split cour, with the second half set to air in Spring of 2019.
This review should have come sooner, but I’m having trouble typing since I’m suffering nasty from Titan-Slaying withdrawal. 
Attack on Titan is going to be a hard show for me to review, because I love it so much to the point where I’m
                  sure the show really isn’t THAT good, but the hype gets me pumped so much that I can see no wrong and I’ll be screaming “Sasageyo!” as Mikasa cuts the nape or achilles heel of some giant titan. I like to call this Shounen Hype Syndrome. It’s the same thing that made me see DBS as absolutely amazing even though looking back, it had quite a few rough spots.
So yeah, a bit of bias, no problem though.
After the the jaw-droppingly awesome second season, I feel that season three (or rather, this half of season three), dialed it back a bit, but I still think it was a bit better than the first season. The stakes were still high, the revelations weren’t as insane as the second season’s but still great, and the fights were as great as ever. While Titan Eren wasn’t utilized that much, it’s a bit of a refresher because it shows that Attack on Titan can still have marvelous fights while not relying too much on Titan vs. Titan.
I’ve been told that Attack on Titan has a distinct shift where it starts being more of a thriller and human vs. human as opposed to the bleak Man vs. Nature conflict of the beginning of the first season. I can kind of see it here: the first antagonist of the season is Kenny the Ripper - an infamous serial killer who, along with his task force, is tasked with taking out the scouts who are caught up in a smear campaign. The fact that their equivalent of the ODM gear is specifically made to fight humans instead of Titans drives this point home. While I can start seeing the series shifting, it feels naturally and doesn’t seem like it betrays what makes AoT what it is. If you loved season 1 and 2, you’ll love 3.
(You probably won’t love the opening though, that’s just bad. Here’s to hoping they change it for the next cour.)
In general, backstories seem to be the focal point of season three so far. I personally think they’re handled well. I was more invested in these backstories than Ymir’s in season two, even though I acknowledge that her’s was really important to the plot. They just seem to compliment the present action very well.
One thing that I took notice of was that the main trio was out of focus, a bit. Naturally, Eren got the most screen time of the three, but Mikasa and Armin seemed just like they were warming the bench. I hope they’re up to bat in the second cour. Though, this isn’t too much of a problem - AoT has a large cast of characters and I cared about them now more than ever.
Episodes were still fast-paced and were over in the blink of an eye, making me want more and then lamenting that I had to wait a week for the next episode.
While, again, the action and revelations weren’t as good as season 2, this season was amazing in its own right.
Production is still top-notch. Characters look great and action is fluid. It’s part of the reason that I’m not that upset over the hiatus. As they say, it’s not easy being beautiful, and if it takes half a year for Wit Studio to give us more quality episodes, I will wait.
Patiently
Agonizingly 
9.5/10",10
"
                The best first half to a season you’ll ever see
Where can I possibly begin. This entire season is consistently outstanding from start to finish. There is no slowing down, no breaks just relentless quality that little anime can compare.
The animation in this....wow. This half contains quite possible my favourite animated action scene I have ever seen and it gives you it within the first handful of episodes.  It takes ODM animation to another level and throughout it never lets you down.
The characters grow in a controlled and progressive way and with every passing episode the Attack on Titan world gets steadily bigger.  The
                  story does a wonderful job of delivering a political edge that has sustained from the previous season all the through to it final scene of part 1. Through this more political story and quite frankly breathtaking action the realisation that this is one of the best anime’s you will is cemented.
This season also takes significant steps in its plot reveals blowing the story wide open. There is a particular scene towards the latter latter episodes that leaves you stunned. You really have to take a moment and take in what’s just happened and it’s nothing short of perfect.
I will remember the first time I watched this half season for the rest of my life. It is bold, brilliant and bloody fantastic. An absolute triumph.",10
"
                HOLY. HOLY WHAT. Literally one of the best animes I've seen.
Story: 9
While not yet featuring the ""big reveal"" every AOT fan is waiting for, this season freaking kicks you in the stomach with the best character development in the entire series. The reveals and development in here really pushed this series beyond the horror action genre into the political and honestly legendary status.
Art: 8
Same awesome art style from previous seasons. Still great.
Sound: 9- NAH SCREW IT 10
That ED. Oh my goodness that ED literally almost makes me cry. Never skipped it and am still watching it right now.
Character: 10
I was not expecting this to be so darn emotional! Kenny, Pixis, and Christa absolutely blew me away and actually moved me to tears. Perfect.
Enjoyment: 9
Overall: 9
Season 1- Really good
Season 2- Just good
Season 3 part 1- Fantastic.
This anime is a must watch, and well worth pushing through the first two seasons.",9
"
                The first half of Attack on Titan Season 3 is, without a doubt in my mind, the worst 12 episode stretch of the entire series to date. It's slow, boring, bloated with talking and severely lacking in action and honestly it feels like we're watching a different show entirely. As opposed to humans against titans we're now watching humans against humans and a boring political intrigue subplot. The first and only titan fight in the entire first half of this season does not occur until 8 or 9 episodes in and then when it finally does the titan is fought almost entirely with cannons/artillery and
                  is only fought for a few brief moments- just enough to land the killing blow- by actual humans.
I understand that the intended structure of this season is part one is the buildup and part two is the payoff, but in this case the buildup was way too slow and boring, there's way too much of a difference between the quality and engagement level of part one and part two and the pacing of this season as a whole is just a mess. As a whole, there's simply way too much exposition dump/information overload in this season. It introduces way too many characters and plot points and key pieces of information at once. Not only is it a complete overload making it overwhelming and hard to follow, but it's spaced out pretty terribly in such a way where you're either getting way too much information in a short time or you're getting no information at all. There's zero subtlety in this season- there's a clear ""this is where we tell you stuff"" and ""these are the action episodes we know you've been wanting"" divide going on here and it's completely unmissable. 
Honestly, if this were my first Attack on Titan experience I would not have continued with the show and likewise if I weren't such a HUGE fan of the series, as reflected by my perfect 10/10 score for season one, the first half of season three would have been bad enough for me to have dropped the series outright.
OBJECTIVE RATING- 5
PERSONAL ENJOYMENT RATING- 4.5",5
"
                F's REVIEW:
As the opening of Shingeki no Kyojin's third season starts rolling, we notice a huge tonal difference to introduce the series: we see images of characters living their respective childhoods, memories of their families and ""smooth"" days. But even more important than what's being showed, it's what isn't: there's no titan wrecking bodies in sight. You see, I always thought the ""problem"" of Shingeki no Kyojin was the resorting to gore and violence to compose its ambience instead of minor and quotidian details that, undoubtedly, strengthens that universe more effectively. This third season seems to be quite aware of that. 
That said, we're led
                  to 12 episodes that value the bonds between the characters as well as the world in which they inhabit, becoming possible a scope of their experiences and personalities in a way that the previous seasons could never. I know that with this it may look like the series' problem for me is its' main plot, a.k.a the titans. Quite on the contrary, I always advocated the presence of the titans and the whole cosmos they bring with them as something extremely valuable and innovative for the genre (more as a dystopian futurist than as a shonen), but the approach on this subject in many of the previous episodes were just a mess.
Here, at least, we have more cohesive situations, aiming less on a sentimental and threatening physical action (which it has given us, in this anime, countless mushy gestures of hysteria and, mainly, bad screenplay if we remember the many characters who were introduced and killed in the same episode just to keep that unbearable horror flux active), but even so, that don't give up that energy that surrounds the narrative. When the protagonists just take their time to think about their own attitudes about the completion of a mission in the first episodes, we have a sign of growth both on those involved as on the screenplay itself regarding its approach. Effectively, the melodrama key turns to drama and the burden they carry is much more depurated in favor of a discomfort and horror adjacent to that reality than that worthless and explicit violence we've hopefully moved on. 
These gestures that builds these relations are given time enough to occupy the majority of this season's episodes, and this brings us closer to an experience. A friend told me once that he knows he truly appreciated a show when he feels like ""living in that universe"". Shingeki no Kyojin provides these bittersweet moments, until we remember that there are titans eating people circling those walls. Turning this information in a latent memory is the best pace the anime got in a long time. It means that our intelligence wasn't underestimated at all, allowing us to have our own judgement about the related events. 
Of course, the use of history as a science and the social institutions help to set the tone for this evolution, being these the details I've always said were the most important factors on building that society confined in walls. Maybe these representations were not so effective since they were delivered raw and explicit, providing small spaces for subtext or personal readings from each viewer, but it's in this season that these elements find their peaks as metaphors. 
Maybe, with so many positive aspects (in comparison to previous seasons), only 12 episodes may be a hindrance. I mean, in so many episodes we get to see so many things happening with so many informations that I got the impression that they intended to hush this ""easy-going"" season full of origin stories by compilating them as much as possible. Which I particularly think it's a shame, since these episodes got more material and potential for a solid and less urgent narrative than the 25 episodes from season 1. However, the reaction as a whole was closer to a positive one than the opposite, even more when I take into account the depth the show aims at by taking time for a development both on the central as on the peripheral characters. (That is, apart from Eren. I really can't understand how the anime has such a hard time to cut its own protagonist out from the extremes: his nuances resemble more a wrecking ball than a pendulum).
In conclusion, the sci-fi ambience reaches new proportions by including in such a natural way the fantastic on its ""nods"" to the answers we're expecting from the anime. All the diegetic past we had access to in this season was capable of filling some of the blanks with informations and events of value. And it's only stimulating that the characters are getting as intereting as the universe they live in. Time did good to the show, so the expectation for the next steps are absolutely positive.
~~~~~~~
P's REVIEW:
Succintly sayin', the fist half of season 3 of Shingeki no Kyojin is almost a masterpiece. I mean... when the show starts, it's clear things will be different, focusing on the characters' background and not on that violent and war nauseating appeal regarding the titans.
There's so little that prevent this anime from being perfect: Mikasa's submissive personality to Eren is something that always bothered me, and the protagonist itself who's such a pain in the ___. At least, here, he gets less screen time. 
~~~~~~~
F's RATING: 69/100
P's RATING: 93/100
MEAN SCORE: 81/100",8
"
                This was disappointing, I loved season 1 and liked season 2 even if the payout was a little lower, but this time the payout is very very low. New characters are introduced and side characters developed for a new royalty story arc, but compared to the drama of living in a world of titans this is lackluster in terms of intensity. What I liked about season one was the sheer intensity of it, many encounters with titans, the forest being pretty hype, how under-powered the humans are compared to titans, but in this season 3 you have very little of that. While season 2 hinted
                  at a titan city that the armored titan and huge titan wanted to go back to, we see barely anything of that here. 
Another major point is the disappointing sound and music. The ambient music is barely audible, the battle music is also nothing to write home about, we see a fight versus a giant titan but he is dispatched fairly easily by the scouts who are now fearless and ponder upon their feelings when a thousand ton titan is breathing into their neck 10 feet away from them. While season 1 had plenty of intense fight and season 2 had a few, here we have a couple that leave you pondering what the hell is happening but not in a good way. 
The character design has changed somewhat, the eyes of the characters seem bigger and ""glassy"". The opening theme is very disapointing, where the season 1 one is iconic, this seem to have been made by people who havent seen season one or two. Also, another new character, Levi's mentor, is introduced, but it doesnt add anything new to either the titan or royalty plotline, he just happen to be some dude who's good at killing people and work for a conspiracy but surprise he has a relationship with the king from the past...zzz 
Anyway, while season two hinted at new animal titans, the emotional development of the two scouts turned titans and the mysterious titan city, we have no closure in those 12 episodes.  This is backstory season, and not only that, the background very quiet and almost annoying music doesnt help to deliver it. Honestly, if the character art hadnt changed to being weird-like and the music's intensity and volume been tuned up to 11, this might have been easier to watch, but sadly this isnt the case.
Well, at least I heard season 3 part 2 is better!",5
"
                This was EASILY the weakest season of Attack On Titan of the three.  Easily.  However, because AoT is awesome, it's still good and entertaining, but in comparison to its usual level of suspense, action and excellence, this season was a far cry from the previous seasons.  My biggest complaint is the backstory of the Reiss family.  Honestly, it just was kind of a letdown, as it exposes to some extent the origins of the Titans, and although it hasn't fleshed out fully, it looks like it's going to be pretty cliche.  I was hoping for more of a mystery or
                  something different.   
My second problem with this season is the fact that they scaled back on the deaths.  AoT, for me, is an anime that gives you a feeling of hopelessness and despair, as you watch the heroes be trapped like rats with death coming for them at any time.  That was strongly missing in this season.  I see this anime sort of like the Walking Dead (Back when it was good) and you never knew who was going to go or how, so I could kind of vicariously live through the situation thinking: ""How can I survive?""  That was ripped out with all of the jumping back and forth through the past to explain the backstory of Levi, Kenny, Eren, Historia and the Reiss Family.  
I just didn't care much about Rod Reiss, to be honest.  And honestly, the entire final battle fell flat on its face to me. (pun intended).  Another thing I didn't care for was the intro.  Man, that was the worst intro music I've ever heard for an anime like this.  It looked more like an intro into a romance/drama anime, than a gory, action-survival anime.  It was terrible.  
With that being said, even though this was the worst season of AoT, it's still AoT, so it has a lot of good moments in it, too.  The battles that did happen throughout the anime were good, especially when Levi and his men would battle Kenny and his.  Kenny The Ripper was a good villain.  Probably the most interesting human villain in the anime so far.  And while the Reiss family backstory wasn't all that great, the palace intrigue angle with Erwin was very good and saved the anime.  
Also, the animation and production was improved this season.  It was definitely a cut above previous seasons.  And, as usual, the cast is strong, especially Levi, Mikasa, Henge and Erwin.  But, I experienced something new in the final episode.  Even though this was the worst of the seasons, what happened during the ending song, makes me more hyped to see Season 4 than ever before.  DO NOT SKIP THE ENDING CREDITS ON THE FINAL EPISODE.   That 30 second moment makes a kind of ""meh"" finish end with: ""Holy crap! What the hell?!""  Don't miss it.  
Story: 6
Art: 10
Sound: 4
Character: 10
Enjoyment: 7
Overall: 7",7
"
                Attack on Titan season three was very interesting, at least the first twelve episodes of the first half of it. The secrets and mysteries that surrounded the high government officals as well as part of levi's past exciting to know about, I like it because it's more so about espionage instead of just hacking and slashing, like it normally is. The conspiracy of the walls goes deeper then anyone could have ever imagine including the scouts, who are shocked to find out some of that so called ""crucial"" information regarding important facts of the walls. But, despite their backs being against the walls, the scouts
                  still, stand firm and strong, and fight for their very own survival as well as, the lives of their comrades, to uncover the whole truth that the government is trying to both cover up and keep silent for good, by whatever means possible.",10
"
                this is not a good show by it's own merits. the story is alright, it has enough twists that you cant predict everything that's going to happen so it never runs into the problem with fairy where you will just keep skipping episodes. for the most part the art is quite pretty, it does lack in some areas and can occasionally take you out of the scene but generally their are lots of breath taking visuals and soothing backgrounds typical of this show. the sound and characters are, average at best some times, the characters tend to fluctuate from hilariously bad to pretty convincingly written,
                  but overall i had a blast watching this show. i cant say its very good but i can say i enjoyed it so i will. i don't know what it is about this edgy hype train it has all the turn offs for someone who likes his shows to think a little deeper but i guess I've kinda fallen for the premise again. somewhere along the line i fell out of love with this series and couldn't get back into it when season 2 arrived, but their really is something special about this show, it's really fun to watch.",7
"
                To this day, I do not understand how anyone still alive can enjoy Attack on Titan. This is one of the worst animes I have ever seen, and I am a fucking Baki fan. This season (and series as a whole) is filled with stupid asspuls and cliches- people fly out of nowhere to save each other and do absurd shit just because they're evil or because they're good. Morality is barely even a concept, only 3 characters have displayed it, 2 of which died. Nearly every main character is a Mary Sue in some form- Eren performs absurd feats despite being a new titan
                  and never loses a single fight and can fix an entire wall and Mikasa is somehow a military genius  capable of rivaling Levi, a veteran of the scout unit. The only  interesting characters were Erwin, Bertholt, and Reiner. In all fairness, Erwin, Bertholt, and Reiner were great characters and I loved seeing them- except that Erwin and Bertolt got killed off immediately in season 3. Nothing was done with Bertolt to warrant his death. The very death of Bertolt and Erwin made me drop the show, because it's obvious they don't care about the characters and just want flashy action scenes and drama. This isn't even Attack on Titan, this is fucking K-On without the racism.",2
"
                Another amazing season (or half a season) that did pretty much everything it needed to do and provided one heck of a cliffhanger for the last half. I think I enjoyed this more than the second season, though I can't say it was perfect. Spoilers ahead.
This season starts off with a bang and is able to continue to build the momentum even during episodes that are more focused on exposition. The first two episodes absolutely blew me away with their animation and electric storytelling. Levi pops off in those episodes providing some astonishing sequences with the ODM gear, but the show also retains the gravity
                  and horror that pervades this show, not hesitating to kill scouts left and right. I love how these episodes show Levi's squad come to terms with having to kill fellow humans. 
Following the explosion of an opening, the show segues into a section largely focused on political intrigue, yet not one episodes is boring. I also really liked how the show dropped the threat of titans for a small portion to allow all the attention to be focused on the conflict between the two factions of humans fighting for control. All the mystery and intrigue is handled very well for the most part, giving the audience just enough so that it doesn't fell like we aren't being told anything. Also, the increase in Historia's role in the show was handled really well and it was able to make her an interesting character.
There are multiple episodes throughout this season where a part or a majority of it is a flashback, providing an explanation about an event or a character. The show does an amazing job at making those flashbacks feel natural and tying them into the current moment that the show is in. The flashbacks give explanations, but also expand upon the character the flashback is about, establishing one main compelling factor in their lives that is brought to the forefront in the current scene making their following actions so much more weighty and impactful. 
The final episode was very much the calm before the storm, providing just a little respite before everything falls apart as is hinted at the very end of the episode. That interruption of the ED scared me though. The static and frames cutting in and out surprised me in conjunction with the eery music and dialogue, and the scene of Levi, Eren, and Mikasa looks absolutely devastating.
As much as I liked this season, there was one main problem I had with this season that kept it from being perfect for me. Every episode worked together to create a near perfect season, except for episode 46. The conclusion to the whole Reiss family arc (if you can call it that) felt very rushed, as did Eren's development in that episode. I felt like the way they defeated Rod's titan came too easily, almost like a Saturday morning cartoon where a new villain is defeated within one episode. Of course, this isn't exactly alike, but the ending just felt a little too convenient. Also, the jump from Eren punching himself to being all gung-ho and ready to execute the mission was very abrupt with no transition, unless I missed an important scene. Also, this isn't really a gripe, but I was expecting Kenny to be a bit more dangerous and important than he ended up being in the end. I still really liked his conclusion with Levi which just about made up for my let down expectations, but I was a little disappointed he went out so quickly.
For some side notes, I liked seeing Marlo and Hitch again and it was pretty cool to see Marlo join the Scouts. Mikasa's relationship with Eren, and more specifically the way she deals with him, is so funny to me. The way she responds to him at times, and for a more specific example, the way she got mad when Eren was talking alone with Historia, are hilarious. Honestly, I didn't really care for the semi-reveal that the Ackermans are a special family that have special abilities. I was completely fine with accepting that Mikasa and Levi were both more gifted than the rest of the scouts without some sort of special explanation. Can't wait to understand more about the humans/titans outside the wall.
Overall, a near perfect season with only one slightly off episode. I'm really loving this show and I can't wait to finish season 3 and for season 4 to come out.",9
"
                Wow.
SnK's first two seasons failed to impress me. I found the story enjoyable, albeit flawed, due to the typical elements of a shounen and lack of character development for the main characters, but season 3 blew me away. I am glad I stuck with it.
This season deviates from your average shounen with a big FUCK YOU. Eren went from Naruto, a mediocre boy with monstrous power nested within, to a more mellow man with great complexity. Unlike Naruto who never questioned his talent and power, Eren has an existential and identity crisis when he realizes he is just an average man with incredible power granted
                  to him by his special father. His grapple with mediocrity vs specialness pushes him into great character development, where he finally makes peace with mediocrity and learns to put faith in himself and his comrades.
Other characters also have their moments that showcase the complexity of the writing, such as Armin, Jean, HIstoria and Levi. What I thought was lacking in other seasons is finally fulfilled in this season.
There is a lot of foreshadowing, which means the author has really thought the story through. Everything comes in a full circle. Ep 11 is a great example of this. I was blown away by the ending's revelation. Amazing. Simply amazing writing.
Season 3 marks the end of your typical action anime. SnK has officially become a political thriller and a great reflection of society in real life, where morality is mostly relative. There is no right or wrong answer to most things in life. The winner gets to decide what is moral and what is not. Our characters must stand up for what they believe, even if it means paying a hefty price. But freedom is worth it.",10
