anime_id,review_text,review_rating,author_username
19815,"
                No Game No Life
My First Review And My First Ecchi Anime (As Far As I Know)
I always had a curiosity about this anime. 
Not only because of it's popularity, but also for it's high MAL score. 
I Never had the guts to try it though simply because it was ecchi (which I'm not a fan of).So Why try it now. I was almost 100% sure I would't try it. I mean. I don't like fan service! (that much)
""SO WHY YOU HYPOCRITE""!!
I'll tell you why. 2 reasons:
1. The pretty colors and the fact that Madhouse Animated it finally caught my attention.
2. It was leaving Netflix soon.
I'm here, to deliver a bland, quick, straight-forward review.
Story
It was... Fine. Solid really.
I Liked the idea and where it was trying to go with it. The execution was fine though. I can tell It's focus is on World-Building more than anything else. It grabbed me enough to move on to the next episode at the least. 6/10
Art
This Anime looks incredible. 
It probably has one of the most beautiful color pallets I've ever seen in a Show/movie.  
The Animation is by MadHouse. 
And It was good. But not Amazing, like you'd expect from MadHouse. 
There was not many fight scenes in Ngnl, so MH could't flex as much as I wanted them too but
eh
You get what you get I guess.
Overall, ngnl looks fantastic though. 9/10
Characters
Here's where I'm slightly conflicted. But I'l give it to you straight.
Most of the characters HAD Personality, but were kinda boring.
Sora
Without a doubt, the best character of the series.
Unlike the other boring and bland characters in the story, Sora was not only interesting but also a more unique take on an Isekai protagonist.
While most other Isekai leads are boring with no personality and masters anything in 1 episode,
Sora's different from the cliche because for one, 
He has a Personality. Ironically, he isn't a ""Blank"" Canvas. (heh) (I'm proud of myself for that one)
And going back to the ""mastering"" thing, he IS ""naturally"" good at playing games,
But that's because He had already pored his heart and soul into them. 
Before, Sora and his sister Shiro were summoned to this other game world, He (and his sister) were ""shut-ins"". Doing nothing but Video Games. 
So in a way, I'd be more weird if he Wasn't good at the games he played. 
Anyway, apart from that and his personality, He's a Static character. Which I thought was fine. 
In the end, Sora is a great character.
Shiro
The main female protagonist.
The younger and 'smarter' of the 2 sibling protagonists. 
I did't fell like she did ANYTHING of use to progress the story. 
Compared to her brother, she was lacking In both character and development. 
Put Simply, she was boring. She was only there for Incest.      (I'm Kidding)
Moving On.
Steph
The Useless Fan Service Character! yay.
TBH, I thought she was a fun character. 
At The Least, Her antics with Sora were entertaining, unlike Sora And Shiro, which felt empty.
But yeah, no development either. 
Jibril
...
Well,
I can't really said she was 'boring', just... weird and AGAIN not developed. Also fan service.
Izuna
The ONLY other interesting character. She was fun to watch and had decent chemistry with Sora.
I would have liked to see more of her in the series. 
Others
I literally had to look up what other characters where in the series because I could't remember them.
All the rest of them had no character or were just plain out uninteresting and unmemorable.
Overall (character wise) 6/10
Enjoyment
This series is fine. It's like a 6/10. But I had fun watching it. It was enjoyable and entertaining. Also the visuals were pretty awesome. It's more of a ""turn your brain off and just watch"" kind of show. 
7/10
Overall
I personally thought it was worth the watch.
But, If you, like me, were on edge about watching this dues to either Fan Service or Skepticism in popularity, they let me say this.
Give it a try. If you Don't like what You're watching then I wouldn't worry about ""if it gets better"".
Drop it if you want, because you're not missing much. It's an entertaining show with pretty colors and fan service. Apart from that it's not high quality in any other category. I would recommend if you want something fun. if not, don't bother.
One more note, If you Don't like fan service, you should pass on this one.
6/10
*Sigh*
But Sadly, I too will join ""The NGNL Please give us season 2"" club. 
That is if they do release a 2nd season. 
Thanks for reading.",6,Malone3443
19815,"
                Two siblings are known as the mysterious blank gamers, they are called this because they never fill in their name. The blank gamers are considered to be the best gamers in the world, having never lost no matter the game. The siblings one day get a mysterious email and end up getting teleported into another world. The God of this world states that their be no wars, no stealing and no violence instead everything is decided with a game, any game.
Their Journey began in an Isekai World.
This is a Unique Story, based on games to resolve every matters between People and Country.
              ",10,shiroe_06
19815,"
                I loved the anime and the rules of the world. You want to control the country, win a game. You want someone to do something for you, beat them in a game. I was worried that the games would be boring to me that I wouldn't want to continue. Luckily I was wrong. It had all the games be interesting in one way or another that I wasn't bored at all even if it was a game of chess because it had something happen to it that change the way it was played. The characters were somewhat interesting and likeable. Just not making me care.
                  I'll let that slide knowing that it was a short anime that needs a 2nd season defiantly because the story was surely not going anywhere. One thing that kind of hurt the season was the amount of fan service it had. Not that I hate fan service, it's just that enough is enough. If you are watching it for the story, there is none. The main Plot goes pretty much nowhere. Watch it for the games. Overall I liked the show and I would watch the 2nd season, if it gets one.",7,HalfSpeed
19815,"
                Okay, so I know that a lot of guys are going to argue with me. They might even start a protest against me-_- but I am just gonna be honest about my own opinion. It doesn't necessarily mean that it is the same for everyone else. I had so much hope for this series, and it did have some good moments, but overall my experience and reaction to this series are meh.
It's near average for me. Many people have a wide variety of tastes. So I will definitely have to give my reasoning behind my opinion to everyone reading this. So lemme start from scratch.
                  No spoiler for new viewers so don't worry. If there is a spoiler I will mark it down.
--------------------------------------------------The good stuff!!!--------------------------------------------------------
This anime had a totally unique visual and soundtrack. I loved the RPG's music in between. Some dialogues are really awesome. And the comedy is really the only decent and proper thing here. I mean proper in an improper way. I mean it, you will definitely laugh and get into a good mood If you watch this. The character reactions are funny. All voice actors did a great job. It also introduced a new sort of idea. It was fast-paced and didn't waste time with useless details. The ending and opening are nice. And last but not least, The brother-sister duo is one of the most unique and awesome duos I have seen in anime.
--------------------------------------------------The bad stuff-------------------------------------------------------------
The story seemed trash. Yeah, I used that word out loud. Well given the genre it's okay, But I quite disliked it ngl. There should've been more character development or backstories. Such animes really need a back story. And a long one. But there aren't any. The concept of winning every game seemed too much for me. The team of that brother and sister is called ""___"" I mean ""Blank"". their chemistry is good but it didn't have any logic. The protagonist guy, Sora, character which was represented as the pinnacle of wisdom, He knew everything right off the bat. He thinks faster than light and has solutions to anything. And this ruined the taste. Most of the time it didn't feel like the character was smart or genius, rather felt like it was too overwhelming and too forced. The side characters were worse. Seemed like the protagonist was the god of wisdom and others were the god of stupidity. They didn't even have common sense. The ending, well.. uhmmmmm!!!!!!
Anyways overall I put it more on the bad side and less on the good side. So it was bad for me. Thanks for reading, Of course, watch it, It's nothing more than just hype. People who aren't into anime much are just bragging about it, But maybe you will like it. As I said at first, everyone has different opinions!
And have a great day. Thanks for reading :D",5,Kaede_Yusuke
19815,"
                No Game No Life is one of those animes that kept me on the edge of my seat with every episode. This anime offers an exciting and even inspirational story which left no filler episodes. A good soundtrack with one of the best openings of all of time.I loved the art style which game a sense of nostalgia. It totally works with the fantasy setting. The character design is also very memorable, Shiro being an iconic example. The characters themselves are very likeable and although sometimes they can be pretty rude and stupid, they still hold dear to my heart. Soras mental strength and love
                  for his sister cemented him as one of my favorite anime characters. 
No Game No Life has its shortcomings though. This anime is fanservice galore, which will irk a lot of people, but I personally didn't mind. The jokes are pretty much only about sex and weren't my taste. There's little character development with my biggest criticism being Steph. She was introduced as a punching bag and a punching bag she stayed.
Overall I really loved No Game No Life and I can easily say it's one of my favorite animes of all time. :) 
Season two, where are you!?",9,didibay
19815,"
                ""THIS REVIEW CONTAINS SPOILERS""
Overall, I thought the main story plot was interesting and fairly well done. The setting is quirky and unique in ways I thought were often good but the disparity in power between the various species in the setting was, frankly, unbelievably and unnecessarily absurd. But what hurt my enjoyment of the story the most revolved around the story being unbelievably biased toward the protagonists and the protagonists engaging in behavior that I found not only creepy but at times downright cruel and evil. More details on that below. 
I'm a fairly generous rater and would have rated this anime a few points
                  higher without those problems, but they bothered me enough to drop the rating and want to write a review to explain it. The spoilers below the *READ MORE* line, as per the review guidelines, deal with specific plot and character elements to explain what bothered me but not really spoilers about the overall plot.
*READ MORE*
There were 3 big issues had with this story that account for me knocking seveal points off of my score. I'll try to keep this as vague as I can, but the details I'm going to talk about will spoils some parts of the plot but they shouldn't spoil  the overall plot.
1) The setting lets the heroes get away with things they shouldn't reasonably be able to get away with for no reason but to let the characters do what they want. The heroes are a brother and sister team who are, together, unbeatable at games, but individually have weaknesses. At multiple points in the story, opponents let them both play together as one opponent or swap out at will without objection, which seemed like a ridiculous fudge to let them win in a world where players decide just about everything by winning games. No sane person would let an opponent tag-team with someone else like that. Basically, they're given a supposed disadvantage but the story rarely makes them have to deal with that disadvantage because it would break the plot. That's poor writing.
Another example is that one of the main pair wins a bet against another character who gambled for an unspecified ""small favor"" (how it's described in the English sub version), which will be enforced by the setting and the ""small favor"" the main pair character demands is that the other character love him, which the story treats as essentially giving the main pair complete control over the other character to do perverted and cruel things to her for the rest of the series (not a ""small favor""). That's akin to a story letting a character get away with wishing for more wishes and, again, is poor writing. And the purpose of it isn't even necessary for the plot in this case, which brings me to my next and perhaps biggest complaint...
2) The character Stephanie ""Steph"" Dola is the granddaughter of the previous king. From what we see of her, she's not the wisest or smartest girl but she's good and sincerely wants to help her people. She's a decent and nice person. After the main character forces her to fall in love with him as a ""small favor"", the 11 year-old sister of the pair states that her brother will be able to lose his virginity with her and then shoves him into her, where he proceeds to grope her vigorous until she shoves him off. While the brother declines to lose his virginity at that point, its not because they morally oppose the idea of compelling her to have sex and it's a potentially compulsion hanging over her head that she couldn't refuse if he decides to act on it. He can force her to have sex with him whenever he wants. The threat of rape isn't amusing.
Later on, they make her wear a skimpy maid outfit and the 11-year old sister tells her not to wear panties under it, humiliating her. When she loses yet another contest, they make her dress like a dog on a leash in front of her people and then as they take advantage of her stupidity leave her wearing nothing but a cloth wrap around her chest, a skimpy apron, doig colllar, and a dog tail shes wearing to cover her and the 11 year-old weaing her panties on her head because she wants to, implying what she has on doesn't really cover her privates via censorship circles. Further on, the brother records her and other women bathing and uses the images to humiliate them.  Not only has Stephanie Dola done nothing to deserve the cruelty shown her, but the story goes way beyond anything that could be written off as innocent or careless lewd hijinks and into cruel sexual humiliation. 
I get that people want ""fan service"". There is a scenario later on where she loses clothing down to her underwear during a competition and where they all lose their clothes but it's clear that their bodies are not lewdly detailed, and if the rest had stayed at that level, it would have been a lot better.
To drive home how vile the brother and sister can be with regard to sex, the brother wins a game by promising male participants the right to ""bang"" any woman they want to motivate them, presumably not caring if the woman actually wanted to be banged or not. Are the protagonists fine with rape or at least indifferent to it? Sure seems like it. 
And that scene also raises my first complaint. The brother simply promises that he'll let them bang *any* woman they want. He doesn't qualify it. That's exactly the sort of loophole the protagonists would use to do something vile. Of course we never actually see the protagonist have to make good on that promise because that would have illustrated just how horrible the protogonists are. Was it just a throwaway line meant for laughs? Maybe. But a very cringe-worthy one in light of their other sadistic behavior toward another main character.
I get that sexual naughtiness can be amusing and joked about, I get that they're anti-heroes, and I can even understand abuse of characters happening at the hands of villains, but this wasn't any of that and I couldn't overlook it. I pretty quickly reached the point where I wanted a real hero to rescue Stephanie Dola from the main characters as villains. The author make her moe and then has the main protagonists abuse her. Watching the main protagonists abuse, often sexually, a nice girl just isn't something I could enjoy and it spoiled much of the story for me since there is so much of it (it's not a minor one-time thing but a running theme).
I also get that the hero pair are supposed to be hikikomori with no social skills but is the point that obsession with anime and video games inevitably make hikikomori into amoral sadists like that? Do they really have to be depicted as narcissists or psychopaths? Do the author really want to hand that sort of depiction to critics and censors? 
And I get that maybe the point is that the story might include the main characters growing into decent people, and we do see some signs of compassion for Stephanie Dola later on, but the story puts them in a pretty big moral pit to dig themselves out of to find redemption and the way the characters are depicted, I don't see humility and penance bore being so nasty eing part of how they end up given how narcissistic they seem to be.
3) My last point is pretty much that the sister is 11. Beyond the sexual banter between brother and sister, which I don't get the appeal of including in so much anime, even if it's just for shock or comedy value, she's the source of a lot of the sexual torture of Stephanie Dola, presumably because she's jealous. I realize she's a drawn character and not a real little girl and I think there is some room for honest debate over how minors are depicted in anime, but the 11 year-old is prepubescent and her active participation in the sexual torture of another characer just went way too far into icky, creepy, and distasteful for me. The depiction of a childlike female character in the No Game No Life: Zero prequel was less creepy to me for a few reasons that would require spoilers to explain, but still made me wonder what the author is doing and I can kinda understand why this story has been targeted by censors in Australia, for example.
If you want to write me off as a prude or insensitive to Japanese culture, so be it. But I don't find watching a decent character getting sexually abused for the amusement of the protagonists endearing or amusing and the sibling love and sexualized prepubescent character are creepy. I've lived in Japan. A lot of people there think stuff like that is pretty weird and creepy, too.",5,Kerzic
19815,"
                Imagine, if you will, a world in which two shut-in NEETs could save all of humanity by playing games. Take that premise, add some fantasty-esque elements like magic, possibly a little sister complex, and you’ve got No Game No Life’s take on the Isekai subgenre.
As expected of something produced under the banner of Madhouse, overall production quality is quite good. The soundtrack consists of a contemporary-sounding mix of electronica with some additional piano and percussion elements. The art style is very colorful, and the backgrounds and landscapes appear very dreamlike—fitting for the fantastical feel the crew was trying to create.
The whole series feels pretty fun,
                  which I guess we should hope for since it’s about games.
Our characters are fun and, for the most part, likable. That said, much of the show’s humor is sexual in nature, and there are some scenes that emphasize the sibling relationship in a pseudo-incestuous manner. Still, the animation, music, sound design, and story are enough to make No Game No Life a “good” series—qualifier being that you don’t hold a strong aversion to ecchi and/or incest type humor.",7,PrettiBoiSlim
19815,"
                This is simply put, a pure blast of fun. It's mostly not serious, though it has some of that too. It's an anime to watch and enjoy without thinking too much. There's a little bit too much fan service for my taste, but other than that, it's a very nice anime to watch for relaxation. It's also a plus if you love video games and are not a very social person. Oh, and it has a very cool intro song, as well as unique battles. I recommend it to everyone who is looking for something not too serious and who wants  to laugh along
                  the way. 9/10!",9,Pageplant
19815,"
                Everything in this show is a wish-fulfillment fantasy that the audience it is marketed to can just insert themselves into, and feel very good about themselves, while being surrounded by cliched characters praising how ""smart"" and ""cool"" they are constantly. Nothing more than what would satisfy a horny 14-year-old boy at this point lol.
The fact that this is rated so highly and is so incredibly popular on this site tells you a lot about the demographics of this site. This low brow, cringe-inducing, ""turn your brain off and watch"" show is extremely popular, ranked over well-deserving media (stuff like Only Yesterday and Saraiya Goyou for
                  example), and that is a wee bit embarrassing. Seems very pseudo-intellectual show and comes across as incredibly unfunny, along with being bereft of any real emotional, artistic, or thematic weight. 
Also, constantly sexualizes an 11-year-old kid. Go out and smell the roses or something lmao.",1,von12
19815,"
                No Game No Life & No Game No Life: Zero
A show that made me feel the emotion.
Overview
No Game No Life is a relatively short 12-episode anime that has quite good reviews from the anime fans. Basically, the author transported the main heroes – 2 genius siblings: brother and sister to the world where everything is decided by the games:
•	No killing
•	No wars
•	“No cheating”
The rules are remarkably simple – if you can cheat but not get caught, then you are the victor. Main heroes abuse this algorithm as they come from less idealistic and dirtier world of ours. 
Core
At a first glance, the concept seems to be absurd that only kids and teenagers would consume to waste more time in their bedroom relating to the socially awkward but badass characters imagining that we are them and their glory is ours & jerking off on the waifus in this world.
However, the more you explore the world, the more you become accustomed with it and you cannot stop thinking of the endless possibilities on how “I would conquer the world instead of Shiro and Sora”, “what kind of game would I use to abuse the system and rise on top?”. 
The show works because it explains very simple games like rock/paper/scissors, coin toss and one of the main games in the world is chess – the world-wide famous game we all know and have a rough idea on what it is. And adds some twist to the game which makes it borderline impossible to win forcing the main characters to think out of the box and outsmart the opponents which in turn was brilliantly animated to give us eye-orgasms each time Shiro+Sora duel someone. 
Thus, Yuu Kamiya set up a simple-to-understand and extremely relatable world right from episode 1.
Stakes
It is important to mention that main characters are always bored unless they play or prepare to play. It is established in the first few minutes of the show that they NEVER LOSE as they dueled 1200 players with cheats in MMO RPG game in our world for 5 consecutive days while playing 2 accounts each and won. Thus, this boredom causes them to play with huge stakes. As we explore the world, the stakes become progressively more and more breath-taking. 
Even though, in real life betting all you’ve got to double the prize is a fool’s strategy – in this fictional world this is the core principle, if you are to win something of real value. You can’t help but feel the tension after the person bets his own life & they can become a slave, if they lose just one game of poker.
Consequently, the main characters are forced to be between a rock and a hard place all the time to achieve their mad goal of challenging the God of the world to a chess game. 
You bet all you got or you live a comfortable life – which will you choose?
Fanservice
For me personally, fanservice was not overboard but the creators definitely cut some corners both in anime and the movie: maybe it’s just me but drawing the boobs with no nipples looks unnatural. Of course, you can bring up the Attack on Titan argument – titans have no testicles, therefore it’s no different. BUT Shingeki No Kyojin has little to none fanservice and it is not one the building pillars for the show, unlike in NGNL.
Other than that, the show has the healthy combination between lolies and big boob waifus. The studio takes the best out of 2 girl types and shows it to the viewer without a feeling that the fanservice is being vomited on you.
The careful and precise use of fanservice showing the different fetishes can improve the show significantly which is what happened with NGNL. 
Fetishes that I mentioned upon rewatching both anime and movie: foot fetish (ep. 1), half-naked 18 y.o. girl with boobs (ep2-12), naked big boob girl (ep. 4), furry (ep8-12), big boob elf fetish (ep1), incest fetish (ep1-12), harem fetish (ep1-12), etc.
Conclusion
The clever usage of high stakes, simple plot, and gorgeous animation+fanservice makes wonders. The anime itself is an easy 8/10 overall rating but the movie added so much in terms of world-building, the history of the world creation and the explanation of what God is in that realm, and realization that the main characters knew all this just by their gut feeling makes it even more appealing.
For me, the anime+movie together is a 9.5/10 show that made me feel emotions I hardly ever feel.",9,KKChe
19815,"
                Story
Isekai. That tells already a lot. But now it's not one nerd, but two siblings. That was new for me. The story and story telling is nothing too complicated and funny, perfect for enjoying. And that is the goal of this anime. Not too serious, but it fits. I wanted to know what will happen next, more than once was an unsuspected turn. And - the most important part - it is comprehensible. This story gets told intelligently and I love it. While other animes are fine with telling the viewers that this and that is a great move, this anime shows it. And not
                  just because they hid an important information - the solutions are often doable for the viewer, too. For me, that is a very valuable difference. So far, no ""gambling"" anime has done that better. The setting is good and made me curious. It's able to give the anime potential, even for the future. The movie proved that, btw.
Art
Outstanding. It fits perfect for a new, different world. It makes everything looking playful - good for a funny gambling anime. Sure it is a question of preferring. For me, it hits the eye. Very refreshing.
Sound
Really good. I enjoyed it very much, and I don't know if there can be a better alternative than the chosen music. Also, the voice actors were great as usual.
Character
Not very deep or complicated, but also not too casual. They fit to this setting. And after I watched the movie I know that the author can do it deeper and even better, but it's not the important thing for this anime. A fine decision for me. They are looking beautiful, and I am able to remember a lot of them, even after years. And this is a good sign for me. Noteworthy is the concept of a main character duo. Both do perform great, but only together they are unbeatable. I like that. So there might be some weak points, which is important. Else it wouldn't have been that exciting.
Enjoyment
Many points that made me enjoying this anime a lot are already told in ""Story"". I love the intelligent way this anime gets told, without being very complicated. It's funny but still exciting. Everything fits very well together. It's so sad that there is no second season in sight. 
Overall
(10+((10+9)*0.5)+9+10) / 4 = 10",10,Deseryve
19815,"
                Many people say that No Game No Life is overrated.
They may very well be right, as the amazing artwork may very well gloss over the story a bit too much. 
As someone who willingly admits having watched the first season 7 times, and am amongst the many anticipating the official release of the 2nd season, I personally really liked the story of No Game No Life.
Though the movie is at least twice as good as the main story, I find the bond and determination of the main characters inspiring and the heated execution of their strategies to be equally exciting with every watchthrough.
The comedic expressions,
                  whether it be fanservice or not (even if it is mostly fanservice), are fairly well executed. Though after hearing it over and over, they kind of lose their full effect. Their punch doesn't hit as hard, so to speak. Though that's usually a given with most any joke, yeah?
Backtracking to the art...
Even it may overgloss the anime, one cannot deny how amazingly beautiful the art style is. It is truly just pure ""eye candy"". 
Even after seeing it 7 times over, it still draws my eyes and keeps them glued to the screen. 
Moving on...
The theme of the story combined with where the main characters' viewpoint on things truly hit home for me. So forgive me if I let my sentiments influence my perspective. 
But I believe these two storypoints were well executed. 
In regards to these, I think it's better understood watching. I'm not sure how to explain it and if I tried, I wouldn't do it justice. 
Overall, my first rating of this anime hasn't changed. I still think this anime is very good. 
It's not a 10/10 but it's definitely above average. 
The drama, the comedy, and the beautiful fantasy all come together to form a beautiful image like pieces of a puzzle.",7,Koinaru
19815,"
                This was a pleasant surprise :-)
The art was distinct and beautiful, and they manage to not lose too much depth or clarity from using red outlines rather than black/grey. The soundtrack wasn't really memorable. 
The main attraction of NGNL is probably the story setting. It's complex- the possibilities for future seasons are endless. Yet simple enough to see how the story would move forward, without robbing viewers of their curiosity. Which is why!! I'm disappointed there seems to be no sign of a following season :-( The setting alone is promising, so it feels like wasted potential not to expand the franchise. 
I don't do
                  well with harem settings, suggestive incest, and meaningless H or moe. 
I can definitely see why reviewers with high expectations felt like the series wasted screen time on fan-service. I totally agree, and would've scored this above an 8 if it had been more focused on quest/game story arcs. The aspect of different girls from varying Exceeds (species/races) calling the MC master or transitioning so quickly from independent to subservient just REEKS of a pointless harem setting to please the 'main demographic' for this series. 
The only reason why I could score this an 8 was because I went in with no expectations, and watched it light heartedly. The setting was so engaging, so I could keep brushing off the fan service. This doesn't mean I can look past the fact they sacrificed a well-balanced and fast-paced story just for 5 of the same bath scenes sprinkled throughout 12 episodes.",8,nicolecries
19815,"
                I deeply regret that I paused watching this series for some time and ended up re-watching from the beginning. It kinda ruins the fun IMO. If only I weren't that picky in the past while trying to watch an anime without romance tag...  
Story;
A pair of NEETs with some serious mental performance was brought by ""god"" from another world just for the sake of watching them owning every game/challenges. From there, they challenged or were challenged by some opponents with variety of games with some serious bet and met a certain character which leads them to more high risk games involving country stuffs.
Its pretty
                  cool though since they show you the game rules, its loopholes and how they managed to overcome it and every time they explained how those pair of NEETs won, it gives you like a feeling of 'wow, these two are f*ckin' genius' and surely it made me wanting to watch more. Kinda addicted.
The story progresses pretty well, it shows those NEETs owning every single crazy challenges until to the level of ""ruling the country"" thingy. Some dirty jokes and fanservice to be expected with an ecchi tag, I don't think there any serious romance but only some little bits of incest lovey-dovey stuff. It doesn't overdone it or ruin the show IMO.
As a dumbass dude, sometimes I just can't understand the game rules or how it works, but for some reason every time they win, It'll just give me a feeling of satisfaction LOL. But don't worry, you'll at least get a rough idea after all while they're playing throughout the game.
Art:
I don't know if this is only me or the anime itself, but it has this overbright effect and personally I kinda disliked it. I watched the HD version of it on my laptop and I can't imagine watching it in lower resolutions. IDK man, probably my laptop screen is crap cause when I watch it on my mobile phone (it has an IPS display) it was way better.
Anyways, it looks colorful, character designs are okay combined with all of the background scenery stuffs.
Sound:
Those reverb kicks effects really gave the game scene show a lot more punch LOL. OP was okay, I liked the ED a lot more personally. I don't find anything wrong with the character voices so far... 
Character:
I think these pair of NEETs are way OP. Well I don't really like when the main character is losing so...
But yeah, those two were OP like, its really amazing how they could predict every single outcome and solutions to it and their explanation goes like  'we knew this and that so we did that and this which ends up you reacting to this and you lost, I won'.
As the story goes by, you'll be introduced to some powerful opponents too. The way it presents its opponents are pretty interesting. It shows that those opponents are quite skilled and will left you thinking, 'can those pair of NEETs really win???!!! I NEED TO KNOW!!!'. It isn't just some character where you know he's a bad guy after noticing some of his appearance or attitude. I really liked that presentation style. 
Enjoyment:
A 2014 anime. Wow. Really glad that I was finally able to finish this. Loved this series a lot. It managed to keep my ass on the seat and watch every episode till the end and still wanting to continue for more. Looking foward to watch its next sequel!
Overall:
This is a good series. Although I personally disliked the overbright effect, it didn't stop me from dropping this series. Just be sure watch on a proper screen! 
What to expect from this anime
- Bits of fanservice, dirty jokes (not much, tolerable)
- Pretty good comedy scenes after an intense battle moments 
- OP main characters. No worries till the ending!
- The way its opponent losing isn't that really depressing (Its a game world, have fun!)
- Kinda unpredictable sometimes
- Games and their rules, explained everything from A to Z, along with their loopholes. You get to see how the opponent counter attack sometimes.",9,mr57757
19815,"
                Wow this show is very good. I'm not  sure how to explain  it but to the only way I can put it is that I binged watch this in one sitting without being  bored once. The animations, calculations, and characters are amazing. I love  that  they didn't introduce like 20 characters in a 12 episode series, instead we just had  a main 4 character thing going on. I really can not believe that  shit show didn't get a 2nd season like it's just mind boggling. It has a l ot of potential with the way the story is
                  set up and I think if they were to continue the show like it is right now, it could easily become a 50-60 episode show.
Anyways 8/10, I would've rated it a 9/10 but I personally don't like how they lewd the little sister that is only 11 years old, just feels creepy to me. Usually don't mind ecchi but come on man a kid?
I wouldn't watch this show if you're the type of person that needs complete closure from an anime because you won't get it.",8,aquasamaaa
19815,"
                 Fanservice has always been relatively easy-ish for me to bear, and there are even animes in which I affirm that without it, it’d lose a lot of its essence. This is mainly due to how it’s implemented in the plot and if it really contributes something or not. Although in general I prefer that there is no fanservice at all, with this show this happened: If there are shows in which I can bear the fanservice, NGNL is the opposite; not only I didn't like it one bit, it’s one of the main reasons I didn’t enjoy the anime as much as I could
                  have.
- Story: 5/10
The plot isn’t necessarily bad, in fact in the first chapters I felt that it could become interesting (anyway I always tried to keep in mind that it wasn’t going to be adapted in the future so much more than these 12 chapters I wasn’t going to get). Something to distinguish about the plot is that it’s an Isekai that turns around several typical aspects of the genre, for example the fact that the protagonist isn’t weakened at the beginning but quite the opposite, although that’s an important problem that I had with this anime, and it's that no game really felt like a challenge, especially since the middle of the show. And while I understand that this may have been part of the purpose of the plot, I personally felt that the games were getting more and more boring. Finally, what makes it mediocre is basically its execution: I felt it with an unnecessarily slow pace, a comedy that made me laugh once or twice and with a use of very disgusting fanservice, unnecessarily sexualizing practically all female characters with no apparent purpose for the plot. In some animes I have been able to handle these things a lot more, but in this one for some reason it irritated me a lot. Parts that I liked about the story are for example the past of the previous king of the Imanity, the game of chess (because of how they managed it in an original way) and also the plot of Tet, the god of games
- Art / Animation: 8/10
Well, in this section I have nothing to complain about, the animation of NGNL is quite good, it was in part one of the reasons why I was able to continue watching. It’s quite unique due to its very varied and intense color palette, highlighting the red and violet colors that gave a feeling of being in a video game, strange as it may seem, plus this gave a lot of personality to the stage and the characters. If you are looking for great animation, you should definitely check out this show from Madhouse, they did a great job regarding that aspect.
- Sound: 6/10 
It was okay, I didn’t feel that it stands out either, so more than 6 I can’t give it, it just worked well enough that I don’t have much to complain about. Personally, I didn’t like the opening at all, although I did like the ending (obviously, like the totality of the review, although especially this last aspect, it’s quite subjective)
- Characters: 4/10 
This is the really bad point of NGNL, their characters are definitely some of the worst I've seen. Based on what has already been explained in the Story section, a character who stands out for being sexualized and only for that reason is Stephanie Dola, since although she counts as one of the co-protagonists, she has no other purpose than that. She functions as a comedy and fanservice target and that's it, it doesn’t serve any other remarkable role. Moving on to the protagonists, they're basically 2 extremely smart siblings who love to play video games: Sora, the 18-year-old older brother, and Shiro, the 11-year-old younger sister who apparently has a brother complex. The duo doesn’t work at any point of the plot because it becomes very predictable due to the basic premise of the anime that they never lose. I can understand that this may be entertaining for a lot of people but I found it irritating. The only character that didn't seem totally bad to me was Jibril, especially because of the drastic difference between her past and what she was doing now after the creation of the 10 commandments of the world, and she is the only character that made me laugh at least once(the wings scene was pretty good actually)
- Enjoyment and Overall: 4/10 
I don’t think I'll ever recommend this anime to anyone, unless I know the other person's tastes very well and know that they might like it. You should see it? Maybe, I can't recommend it as I already said but I can't say that no one should see it, it isn't totally disastrous and clearly it had enough success in the community to earn its spot (8.15 at the time of this review) and popularity. Regarding my experience, No Game No Life, although it had a few good moments that I partially enjoyed, most of the time I didn’t have a good time watching it, reaching a point that I only watched it for the animation and also because I try not to drop anything always that I can. Anyway I understand that No Game No Life was well received, it has games that can be interesting and entertaining, but that doesn’t mean that its execution is good, in fact it's very badly managed by the fanservice that a lot of the time overshadows all the good things that this anime could have had.",4,VaultBoy03
19815,"
                Story(9): The overall story:very unique and interesting unlike the manga every episode on their own feel like you aren't getting anywhere.the story stays true to itself but the action is more about the battles which takes away a bit of the meaning .Other than that It is amusing and really amazing to see how much thought goes into what actually happens.
Art(9):The art is gorgeous!But the animation is meh
Sound(5):The sound in the anime itself as in sound effects are ok ,normal nothing that really gets you on the edge of your seat like some animes and the opening/ending soundtracks are forgettable at best.
Characters(5): I had kind
                  of an issue with the charaters,In the manga they had the same problem to me.The characters dont have anything special or to discover to them they are given a personality trait and they stick to it for the whole time for example : Annoying and whiny , Badass , hot (if thats even a personality) and it gets old also the main characters don't have anything except the fact that they are way too powerful and that they love each other.
Enjoyment(9): found myself binge watching it until the last episode idk if it was because I wanted to know if the story was getting anywhere.
Overall(8):It's easy and complicated (by that I mean theres allot of side elements to catch but its still enjoyable to casual listeners)I would reccomend this for the experience and a fun time.",8,sahlaeli
