review_text,review_rating
"
                I'm not a fan of long reviews so I'm going to keep this short and to the point.
Wait, did A-1 make a good manga adaptation? 
The story was well done, and kept me entertained in every episode, although a few felt a little boring and dragged, it was mostly fun to watch. 
The art was pretty well done, and the animation was actually good. There weren't any issues with it, and it felt natural throughout. 
The characters in the show were great. Although there could have been more engagement from the more side characters, they were still pretty well written and all had good designs.
                  Their personalities were great and went perfectly with the story, making it much more entertaining to watch. 
Overall, it was a fun show, but it could have been better. It's worth watching if you want a bit of fun. (season 2 was better)",8
"
                This series has beautiful pacing, funny moments, and emotional pulls that keep you interested all the way until the final episode (of the season that is). If you are a fan of romantic comedies, or are interested in getting into them, I would highly reccomend this series: the quality is high enough for a new romantic comedy watcher to be interested, while the story is unique enough for more experienced individuals to enjoy it. 
Pros:
The art style is amazing, and the way certain scenes are designed makes every intended emotion hit harder, whether it be comedy, sadness, love, or even comedy (it's mostly comedy mixed
                  in there). 
The characters are interesting, and while the series walks the line of being repetitive, the way the characters interact is unique to this series (ishigami is a major highlight to show what I mean), and their development feels natural and not forced (the backstories are great). 
One last pro would be the pacing: the show never gets dull, and it's constantly throwing new scenarios at you, but without being overbearing (as in, way too fast). 
Cons:
If you don't like romantic comedies, this might not be something you'd enjoy. And while I would actually recommend this to new viewers (as mentioned previously) it's still a series that continues on the same war trope between the two main characters. If a series that relies one main pretext that doesn't get resolved for the sake of the story, then you won't like this. The character development is great, and the characters themselves are great, but the story involves a war between the two main characters, so the progress in their relationship is very small.
A potential con could be the investment not paying off, but that's normal for most romantic animes and mangas I'd argue. If you find yourself invested in this show, but the ending doesn't come out the right way, it'll be devastating.",9
"
                Kaguya-sama: Love is War
This series has been on my waiting list for a long time, and now I finally got to enjoy a very balanced comedy that was pleasing to my palate. 
Love is War is a romantic comedy that intentionally mocks the familiar school romance concept and tries to create as many absurdly bizarre situations as possible. It does this brilliantly well, especially thanks to the characters and how the jokes are tied among them. 
In the main role are the 2 protagonists, who are practically indomitable geniuses in their own respective domains. However, as soon as it comes to love, their IQ collapses
                  and they behave like little children hearing about love for the first time.  
The premise of this series is that the 2 protagonists push each other to have the other confess love to them. With this idiotic attitude, they keep running into the wall, just to avoid making the first embarrassing move. Even though this joke becomes relatively monotonous in the long run, the author has done his best to make the scenarios as individual as possible. 
The humor of the show makes use of exaggeration and parody of many well-known RomCom events and problems from everyday life. Although the concept is simple and the templates are already there. Nevertheless, in the area of humor, almost the best possible was taken out of the various scenes. 
Unfortunately, most of the jokes in the series are much more amusing than the actual running gag of the show. 
[Story 1]
There is none, of course. Their everyday life consists only of trapping each other and throwing romantic glances at each other now and then. And, of course, taking over their duties in the student council and escaping Chika's madness.
[Characters 4]
We have the self-sacrificing heroic role model protagonist Shirogane, who does everything to help others and breaks his own limit to keep up with the smartest geniuses in society. 
Kaguya is your typical cliché Tsundere (yes, she has the Japanese voice actor of Paimon from Genshin).
Ishigami is the typical outsider who doesn't fit into society. 
And Chika, the hyperactive stupid, and naive nut.
The typical RomCom team that everyone wants! - Of course not.
But the author has given all of them several characteristics and combined them perfectly with the humorous basics of this show. If it weren't for the characters, the jokes would be much less effective. Through their exaggerated traits, they have become very high-quality humorous characters. 
Unexpectedly, Ishigami and Chika became my favorites, although I would have definitely bet on the other 2. 
[Animation 8 / Sound 9 ]
The pacing is fast and the scene changes are very professionally done. The animations vary greatly between immensely high quality and above average depending on the situation. The background details are also variable. The scene changes and the different perspectives left a particularly positive impression. 
The outro takes some time to get used to and isn't particularly impressive, but it's still enough. 
The intro, on the other hand, is one of the musically best intros I've ever heard and an absolute earworm.
The Osts make the whole thing even a cream crown. Not only their perfect placement of comedy timing but also the refreshing variety. 
[Conclusion 7]
Love is War is a very remarkable comedy and convinced us a lot with the first season. While there was a lack of individuality in this one, the show feels slightly limited, as you know what events it's already going to come down to. However, it doesn't mean you're immune to the brain-burningly amusing humor of this Anime. 
Definitely recommended for any comedy fan, even if the hype had clearly promised too much. 
[Enjoyment 9]",7
"
                DAM GOOD BOY. Love the love hate thingy dat goes on but like, the only reason i have 8 for sound is because of that annoying meme of the outro where she keeps dancing. ENJOYED THE ANIME VERY VERY MUCH and if ur reading this review that is probably in the depth of the ocean due to everyone reviewing, I will like to give my opinion that SICK KAGUYA IS CUTE. THE ANIME IS JUST SO PURE AND EVEYONE IS SO GOOD. (not being creepy or anything) and I really think a season 2 3 4 5 6 is needed (if they can make more
                  content that is) since i don't want any random fillers like *Kaguya lost her mitten* or some sht like that. (You'll get the reference if u had a childhood with Diary of a Wimpy Kid). Overall its a 10 out of 10 for me and I know that comedic romance anime are not for everyone (ahem* Gundam watchers) but I would HIGHLY suggest that you watch this anime as it'll just fill that large whole in your heart with wholesome high school moments. PRESS THAT THINGY ON THE BOTTEM AND DONT FORGET TO ADD THIS TO YOUR ANIME LIST :)",10
"
                You know those romcom series that have you watch the entire series just to blue ball you at the end with nary ANY progression in the ""will they/won't they"" scenario?  How about we do that, but parody the living crap out of it and make it even more roundabout while we're at it?
Story:
In the prestigious Shuchiin Academy student council sits two of the students top students: the brilliant Miyuki Shirogane who managed to get into this academy filled with students of high status and influence, and Kaguya Shinomiya, daughter to the massive Shinomiya conglomerate.  Though seemingly perfect for each other, the two because of prideful
                  (and stupidly hilarious) reasons have not confessed to each other out not wanting to show weakness to the other.  After all, love is war, and the first to crumble under the psychological warfare is the loser.
Taking a small slice of the original manga (because believe me, this goes on for a while), Kaguya-sama is ultimately a romcom series that has the audience sit in waiting watching the show's main couple attempt to socialize/get closer with each other with varying degrees of success each time.  Each episode consists of three or so chapters of the manga with the 'result' of each battle being shown right before the commercial break so stat trackers have an easy way to tally up the number of victories, losses, and stalemates on each side.  What happens in these chapters however can vary from a wide array of different romance, school, and slice of life tropes all given the 'Akasaka' spin that makes the show so memorable and worth watching in the first place.
The 'Akasaka' spin is Akasaka-sensei's way of exaggerating and turning literally every possible scene and action conceivable into a mindgame where the protagonists consistently fight with each other in psychological warfare trying to predict and counter each other's next move, focusing almost exclusively on internal monologue and usage of a third party narrator in order to relay information to the audience given the hilarious complexity of trying to achieve something as simple as trying to offer him a ride home in the rain.  This makes up the lion's share of the series, being one of the show's major sources of comedic fuel and one of the primary reasons why the show is ultimately so entertaining to begin with because everything is taken so hilariously seriously.
While the show only makes incremental amounts of progress due to the series ultimately still being a romcom that has no way to go anywhere fast with only twelve episodes, the show more than makes up for the lack of speed by making the ride there as ludicrous and needlessly roundabout as possible.  It's not a show where you (mostly) watch the characters try and get together, but rather one where the ride is more important because the presentation and portrayal of typical anime scenes make it so.  Because believe me, it's funnier having them spend time lamenting over their own stupidity rather than having the stupid happen without any acknowledgment.
Characters:
For a pair of supposed geniuses, these two are a pair of lovable dunderheads.  Kaguya and Miyuki act as the series's centerpiece and the primary reason why the show is so much fun to watch to begin with.  Though on the outside they seem like the refined rich lady and the accomplished brainiac, other factors that come into play like sheltered knowledge and social ineptitude come up quite often in their quests to try and 'conquer' the other.  More often than not the traits of themselves they try to hide from the public eye come out in the limelight, resulting in many, many moments of Kaguya's softer side, a lot of moments with Miyuki mentally shutting down from trying to think things through, and a near excessive amount of overthinking where they each think they fucked up when trying to romance the other despite more often than not, the opposite effect is taking place.
Because there aren't enough wrenches thrown into the mix due to the protagonists' ineptitude, the show also spotlights the two other members of the student council: the spunky living meme Chika Fujiwara, and Ishigami Yuu halfway through the series.  Explaining these two can be easily described as: the spunky, airheaded secretary that unknowingly manipulates everyone around her for personal gain, and the depressed otaku gamer that just wants to be left alone with his life intact.  For the most part, these two act as stopgates (mostly Chika) or 'hinderances' (again, mostly Chika) to the goals of our main couple.  The show primarily uses these two during times when the show tries to take a break from its romance aspect and instead puts the 'Akasaka' spin on really whatever it fucking wants.  Ishigami doesn't really get much of this since he's barely here for even half the show, but Chika certainly takes up a large portion of the show with her antics to break up the usual action.
The majority of the side cast usually doesn't take up really take up enough time to matter most of the time, which is a shame given the consistency of their appearances.  At most we see Kaguya's personal maid Hayasaka show up in the latter half, as well as the couple of Kashiwagi and her boyfriend for some much needed 'normies go explode' moments.  Personally I'm disappointed at how criminally underused Miyuki's family is, as Kei is by far my favorite character in this series, and their dad hardly shows up enough to matter which, if you got Dio to voice the man, you should use him just a little more.  (Also cause the man's hilarious too.)
Aesthetics:
I'm not really sure how A-1 had any budget leftover to do both this and SAO concurrently, but hey, I'm not complaining.  However because of that arrangement, the art for Kaguya-sama somehow feels a bit lacking.  At points the show looks a lot rougher than it probably should have, which is made more apparent given the sheer amount of dynamic animation the show employs in order to bring out the inner psyche of these idiots.  The color scheme this time is also pretty dull and not much pops out unless the show for some reason decides it's time to make Chika the star for a brief moment and brighten up the background.
However art isn't really where the show shines, but in the animation.  Because of the nature of this show, A-1 employs an absurd amount of speed lines, metaphoric cutaways, and complete contrast to the show's typical artstyle in order to make the show visually interesting.  Because of this, a lot of the time the show doesn't even have the background JUST be the student council room or any other typical setpiece, once again furthering the show from your typical romcom while making it stylistically different and interesting.
Personally I'm not really a fan of the tracks in the show.  Masayuki Suzuki's ""Love Dramatic"" is certainly a unique song, being a lot more jazzy than I expected with the chorus of 'Love is War' being accompanied by visuals reflective of the show's psychological nature.  It's just however something I'm not a fan of, but I definitely do recommend it as a listen.  To contrast, halca's ""Sentimental Crisis"" is a more instrumental and somber piece that's reflective of Kaguya's sentimental crisis as it speaks of the backstory of her prior to being the school's VP (that we don't get to see in this cour).
Then there's the bloody ""Chika Dance"" song that...I guess it's alright.  I admit it's quirky and it pretty much encapsulates her personality in a minute and thirty second bite with a good section of the audience having to google what 'rotoscoping' is due to confusion as to how they managed the almost uncanny visuals of her movement.  However because I'm not really a big fan of Chika, it's not really something I care to ogle over, though I respect the one guy that decided that spending five months of his life to do this was worth it.
Final Thoughts:
I always found Kaguya-sama to be an amusing read because it takes everything that exists in a typical romcom and smashes its face into the pavement in order to assert dominance by practically making fun of the genre whilst throwing its own story of two characters trying to confess to each other into the mix, so it's no surprise the series took off as well as it did.
Though it looks a little lower budget than I expected given its popularity, the adaptation didn't disappoint and I'm glad that at least one of my favorite series this season got the attention and care that it deserves.  My only lament beyond the side cast not shining as much as I wanted them to is that the fact that they didn't have Jouji Nakata do the voice of the narrator, because they had him do something like that for Noucome way back when, and that was fucking hilarious cause the dude couldn't hold it together when doing some of the lines.  Yutaka Aoyama still does a good job and I'm more than happy that they actually did the narrator because the show literally wouldn't be the same without one constantly reiterating stuff in the background.
If you're a romcom fan and want something out of the ordinary to add to your ever growing collection of that genre, Kaguya-sama is definitely one to have.  The presentation more than makes up for the fact that the show barely makes any progress towards the finish line, and all of the ways the characters try to manipulate each other despite ultimately failing at whatever their plan was is hilarious and never fails to deliver a good punchline in the end.  Highly recommend this series, but not THAT much cause Kei got maybe two appearances total, and that to me is a crime of the highest order.",8
"
                Let get it straight
This anime is god damn so good. All throughout episodes from 1 to 12 make me laugh so hard. A well plot mixed of comedy and drama
Sound - LSS on this sound after finishing entire series. Good
Character - Role of each characters are unique and everyone of them having comical side will give you a good laugh
Story - I enjoy the story. Like I said above, all of the episodes will bring you so much fun. Art - Good art for a good story. Expressions and voice acting matching the comedic/fun events does give amusing experience.
Looking forward for new seasons
Thats all from me
iiicedave",10
"
                Where am I to begin with this anime? It would seem that Kaguya-sama has taken the anime world by storm lately, although I have been somewhat late to the party considering. I was pleasantly surprised at the watchability of this past season's ""it"" show, and before I knew it I had watched the whole thing, for better or for worse. There were times of great enjoyment and times of great recoil. I suppose I'll give a rundown of the specific subscores I've given this anime and conclude with something resembling a meaningful analysis.
First and foremost is the story, which I would give a 6/10, with
                  the MAL description of ""fair"" failing to describe my complex relationship (punning!) with the storyline of Kaguya-sama Love is War. Pick your favorite trope; they're all here! The show centers around an upstanding and noble academy, with the cast fitting the order to a T: exorbitantly wealthy and/or well connected students vs. the minority of hard-working, intelligent, and charismatic ""lower folk"". And of course we, the viewer, shadow a student council. I'll expound on the rant in the ""Character"" section. Basically, you have the codified version of what American parents imagine ""that Chinese animation"" to be: ditsy high school romance and fanservice. Except the core idea of the series is brilliant: two geniuses, akin to Light and L themselves, battling it out in a war...of love? I realize I'm overselling the synopsis, but that's it: an ""honest"" description is an upsell. In reality, there are enough gems embedded in Kaguya-sama to keep that epic image alive, which I suppose is worth commendation. But the characters are by no means comparable to Light or L or anyone from Death Note, the hijinks of the plotline are largely just adequate, and the story is almost always tragically underexplored. The ending...I was hoping not to have to mention the ending, but it comes so hard out of left field that I was grimacing with embarrassment during the middle of the final episode -- which concluded with things somehow returning to how they were at the beginning of the show? The narrator lampshades this, but c'mon. Talk about setting up for a sequel. Where is the class?! This could've been a 10/10!
The art style, in a break from that more maddened strip of review, is just ""good"", plain and simple. It's about what one might expect from a studio like A-1 Pictures, and does a good enough job of distinguishing settings, backgrounds, and so forth. I'm tempted to give this an 8/10 for the fun moments like the spiel about Freudian Psychology, or the wonderful rain shots. By and large, though things are just good -- that is an achievement, mind you. I suppose I would award a 7.5/10 were that an option.
Sound!! This is the elegance of the story actually writ. Though sparse, the sound effects are timely, inspire the right thoughts and feelings, and are generally a wonderful listen. And let me just say that I've listened to the OP on a loop for about an hour, and this was just because I had only then found the time. My only quibble I'd find worth voicing is that they didn't go further! GIVE ME MORE SOUND! Regardless, I'm not just extremely satisfied with the sound, but am quite possibly ready to get engaged with the summative audio design of Kaguya-sama. 9.5/10.
Here is the thick of it. CHARACTER. An ""ice princess"" by her own admission (well, sort of...it was a flashback), who has been softened up by friendship and time away from her stifling home environment. A prodigy raised removed from the pleasures of ""normal life"" and ignored by her parents, left to form attachment to her maid. The trope is expounded as much as one might expect. The depth of Kaguya's backstory is, basically, whatever will sell the next plot motivator. And Shirogane's backstory, which is even more underdeveloped, basically runs the ""academic ace who works his head off to make up for his poor heritage"" thing straight. Ishigami is the resident gamer/otaku and Chika is the resident Best Girl(TM), but every character is at least tolerable on their own, and can genuinely shine (sometimes) when together. It's just...the characters only seem to have their own histories, and their own awareness colored by those histories, when the plot demands it. Up until the final two episodes, Kaguya has been given free reign of what seems to be her entire routine, Shirogane has been becoming gradually more confident and hopeful that Kaguya likes him, and the supporting cast have been fleshed out a bit. And then things take a sudden nosedive, the show desperately tries to squeeze feeling out of Kaguya, Shirogane reverts to a bumbling fool o' love, and the big clincher is when they ""take the other characters along for the ride"" -- literally. In a taxi. The bit with the ramen, and then the taxi driver recognizing Chika for the connoisseur she is, is the saving grace of the final arc. Legends cried. The tug-of-war between the two giants is fun and immersive, but it's never there enough. It falls flat. 5/10: o kawaii koto.
All the previous sections notwithstanding, I still enjoyed Kaguya-sama. Enough to give it an 8/10 in the ""Enjoyment"" index! When the show was funny, I roared with laughter. When the show was clever, I was intrigued, and then awed (Chika's card tricks, anyone?). Some of the jokes were rather on the nose, whatever critique one could extricate from the show was sometimes rather pointed, and overall, I had a good time. Even after a poor showing by the last two episodes, culminating in a supremely disappointing forced reset of the setting (""and thus a new season begins""?...you really hit it on the head, narrator), I was able to have fun with the show. It started somewhat cringeworthy, grew into its own, and then fell flat. I just would hope that the next season is able to better capture what made maybe the fourth to tenth episodes great -- and I've heard the manga improves from here on out, so I'm looking forward to seeing for myself!
Kaguya-sama Love is War just proves my theory that a person can run in circles analyzing their affection for something (a person OR an anime, which is fitting) and still get nowhere. It's best to let things flow and analyze only as you're inclined, lest the value of art as art itself be lost. I'm unaware if there's some greater meaning to the series. I suppose it could be summarized as meaning ""you worry too much""; perhaps, the commentary is simply that, fundamentally, humans are too self-conscious to realize they all just long for one another: we fail so greatly as to make love into war, to make opposites one. But this is no Evangelion. How much meaning could A-1 Pictures have summoned up for Kaguya-sama? Regardless, for a seasonal show, and one which I was able to enjoy, I think Kaguya-sama Love is War is pretty good. It deserves a solid 7.5/10, and has earned my recommendation, if you're in the market for some good laughs.",7
"
                ENG:
Death Note of love, that would be the word that would perfectly sum up Kaguya-sama.
It is the first romance anime I see and I really liked its ""Eccentric"" style, two protagonists that their synchronization is so high that only they two understand the reason for each attitude that the other takes, a secretary who does not notice the shooting that is happening in front of you and an emo treasurer who only appears to leave the report and flees from fear of Kaguya, a narrator who tells the story as if it were Galvão Bueno (brazillian soccer narrator) narrating a World Cup.
The games are usually
                  very cool and also the dynamics of the characters, especially the Waifu from the anime Chika Fujiwara that makes the anime gear spin.
I just can't like the anime in some moments where the animation drops dramatically and also the narrator despite liking him, some moments he gets to be very nosy. There have moments that are not good it to be talking.
PT-BR :
Death Note do amor, essa seria a palavra que resumiria perfeitamente Kaguya-sama.
É o primeiro anime de romance que vejo e gostei bastante do seu estilo ""Excêntrico"", dois protagonistas que a sincronização deles é tão alta que só eles entendem o motivo de cada atitude que o outro toma, uma secretária que não percebe o tiroteio que está acontecendo na sua frente e um tesoureiro emo que só aparece para deixar o relatório e foge de medo da Kaguya , um narrador que narra a história como se fosse o Galvão Bueno em época de Copa do Mundo. (Obs: para não Brasileiros, Galvão Bueno é um narrador de futebol famoso no Brasil, que narra o jogo de uma forma bem empolgada e energética)
Os jogos geralmente são bem legais e também a dinâmica dos personagens, principalmente a Waifu do anime Chika Fujiwara que faz a engrenagem do anime girar.
Só não consigo gostar do anime em alguns momentos onde a animação cai drasticamente e também o narrador apesar de gostar dele, alguns momentos ele chega a ser muito invasivo.",7
"
                I was being sceptical at first, but after I watched a few episodes, I laughed. The rom-com story is different from any other rom-com I've encountered, this one is really special for me. The comedy was just at the right proportion for every episode, not to mention their facial expression and their silly thoughts on how and why does he/she act like that just got me right on the head. The selection for their opening is also exceptional, almost perfect, since the beat and the lyrics are matched perfectly, and that's one of the reasons why I kept watching this over and over and over
                  again. For newbies out there, this might not be your typical ""rom-com"" anime, but I must say I'm very pleased with everything inside this anime.",10
"
                ""The best anime of the year""
This comment I have found severally when people talk about Kaguya-sama:Love is war. It is true that it was funny and had me cracking most of the time but was it really all that? I mean there is Go-tobun no hanyome and a lot of other legendary anime's in 2019, was this one really the best?
That is what I shall endeavor to tell you what this show is all about in the fastest time possible, for I really want to watch something else.
Story...
I trust you have read what this is about, so there is no need for me to paraphrase
                  it. It is kind of interesting how the synopsis refers to them as ""geniuses"" yet when you watch the show you get the feeling that  they are one of the most-well not stupid- but common people that ever lived. Their egos - which is not exactly pride- is sometimes funny and sometime downright annoying.
The story does not really progress throughout the anime- so if you are looking for a serious romance then you are in the wrong place. The both know that the other loves them, yet they both won't confess because it is a ""sign of weakness.""  
It is I have said alternating from plain stupid and annoying to funny and amusing. Depends on who is watching it. 
Art.....
I am no big judge of art but for some weird reason, I find the art in this anime quite unique and deserving of the score I give it.
Character....
The characters do not even have much progress- just like the story. They are quite unique in their own way. There really isn't much to say about them but a mediocore will definitely be doing justice to it.
Enjoyment...
Like I said earlier, this anime is not really serious about 'romance' aspect and it is basically a waste of your time if that is your reason for watching this show, you will surely be terribly disappointed.
The comedy aspect however, is on the top. It is so good that you cannot watch a NEW youtube video about ""Funniest anime scenes"" and not find Love is war among them. All the comedy is kinda on Chika's side though..
I enjoyed this very much- like I said it isn't exactly ver romantic but I find it quite funny.
Overall..
It is great- although I still think it is overrated. The part about having little romance development might change in the coming season two... but I highly doubt it. I am more glad however, to thank all those who voted 'helpful' and 'not helpful' for when you are an otaku like me; all feedback is appreciated.",7
"
                “Love is War” is an odd show to write a review for, much less to call it an outstanding show. Yet, it embodies the spirit of a show that is instantaneously rewatch-able, phenomenal in an unorthodox sense. In my opinion, despite its flaws, “Love is War” is one of the best psychological anime that I’ve tried.
For me, I love the inner workings of the brain. I love seeing the thought process behind actions and adore when shows find light in the stupidity. This show handles that idea in the most nonchalant way possible. While I wouldn’t go as far as to call it the “death
                  note of rom-coms”, as others have, this show feels like chess with konosuba humor.
The premise for the story is fantastic and execution is done well; however, it reminds me of an episode of Phineas and Ferb. Very little feel as if it has changed throughout the show, but the overarching narrative presses on. Simply put, Love is War doesn’t really have too much plot— it doesn’t pretend like it does either. It’s show works off of character dynamics. It’s how the comedy stems off; it’s how the tear jerking moments occur. The four-man team of the Student Council provides a healthy balance and foil for each of the characters, even if it can feel clique at the time.
Speaking of characters, the relationships between all of them are some of the greatest combinations that I’ve enjoyed. Each interaction plays out differently based on opposition, location, and planning. It’s as if to say “Your next line will be” and this seems to be very intentional, judging by how much they use JoJo poses and sound effects. Overall, I love the characters, but they each feel static at certain times. It’s the Megumin complex, if you will. The characters don’t change much because, simply put, the story doesn’t want them to. They aren’t supposed to change much on the surface and, if you’re coming to see only character development that is explicit, this isn’t the show for you, but if you are looking for a lighthearted comedy this is an absolute banger.
Overall, this show captured my heart. It reminds me of the shows that I grew up watching in the mid-2000s and really captures the essence of both mind games, even if they’re predictable, and comedic repetition. It has shifting dynamic that doesn’t really ever change and I love it for that. If you enjoy seeing what goes on inside a person’s head, this is the show for you!",10
"
                I'll come in upfront with my bias: I'm rating this more as an adaption than a standalone, since I have been keeping up with the manga for more than half a year now.
Thus, I'm judging not just on what was done well, but also what was adapted well. This makes my review more stilted towards a positive review and should be seen as such.
I really liked this adaptation, even compared to other manga or LN's I've read before their adaptations. I want to section this review into animation/sound, narration, and characters.
Animation and Sound: I thought the animation for this was absolutely top tier. I had
                  heard there were Studio Shaft animators hired for this project that had jumped to A1 Studios and it really shows. I get real Monogatari vibes, and that never really ended from the visceral backgrounds to the interesting close-ups, transitions, and stills. Vibrant colors contrasted the darker tones of the school uniforms and backgrounds constantly. Past this the emphasis on over the top emotional moments of dread or romance with similarly excessive animation really added some life to the narrator and the show. Essentially these were used to great effect to emphasize similar feelings that only the narrator could really pull off in the manga.
Narration: While I don't just mean the narrator for this portion, I want to say that the narrator picked for this was absolutely phenomenal. I was always wondering how they would adapt the narrator from the manga who almost acts as an ""outside character"" with their own observations and comments about the situation. I was leaning towards a lighter voiced character (Similar to Okabe's from Steins;Gate) however the deeper voiced chosen actor pulled off the situations just as well. Narration went beyond the narrator though, as background sets played an important role as well as the title and subtitle screens. Constantly gags could be represented through over enunciation, bombastic title entrances for minor characters, or even background service to characters from the manga that really didn't play a part in the story (Maki, being the most obvious generally). Even then, side characters like Erika from the spinoff are seen pretty regularly as well, and added some flair to those who really have to read everything related to the manga.
Characters: Honestly, I don't have too many complaints about the characters. Their voice actors did a phenomenal job, with a specific shoutout to Fujiwara's for really bringing the type of voice you'd imagine for that kind of whimsical character. Kaguya's VA really brought the heat with small witticisms and noises that are often just grunts or screeches in most other anime. While the male VA's stood out less, I think the writing that was taken from the manga really made up for it with the attitudes these characters show. Ishigami quickly became a fan favorite for anime only watchers, and his reactions to situations beyond his control (although he appeared later in the season) still left quite an impression.
Honestly, if you're not gonna watch this you should simply just go read it. However, if you're on the fence and unsure if this is the right thing for you, the show provides a good preview for much of the material and gags present throughout the series. If that's not your cup of tea, you might want to give it a pass, but if you want some decent romcom fun without too much of the drama (since most is played for gags) you shouldn't have to look any further.",8
"
                Kaguya-sama: Love is War is an interesting piece.  It's a very small story, in an objective sense, but its style makes it feel very big.  All the same, it's easy to connect to the characters, like them, and enjoy them for what they are.
The story is simple: Kaguya Shinomiya and Miyuki Shirogane, the President and Vice-President of the Student Council, have fallen for each other... but are both too proud to confess first.  'Geniuses', they each hit upon the idea of using various 'clever' ploys to make the other confess his/her feelings.  Making matters complicated are the other members of the
                  student council: Chika Fujiwara and Yuu Ishigami, who they'll occasionally have to plan around (or have their plans interrupted by).  Each episode will consist of (on average) three vignettes depicting a 'battle' between our leads as they attempt to mentally outmaneuver their crush/rival.  Most of these events are, in real space, just conversations taking place within the Student Council room.  Sometimes we'll glimpse another environment, but since the Student Council is why our leads are usually together, it forms the most natural frame for their interactions.
If this sounds kind of dull and liable to be repetitive, that's because it would be... if the writing and production weren't smart.  Which they are.  The show doesn't just portray disconnected events, it actually does build up over time.  And each individual 'battle' isn't necessarily about the endgame (confession), but about some topic which is close to the hearts of our leads.  That helps prevent repetition not only because it means there's some variance in the 'game' afoot, but also because the characters can succeed or fail in the immediate even if you know they have to maintain the larger status quo.  There is some repetitive humor in here, but most of the running jokes are welcome, and don't feel like a waste.
The characters are also pretty simple... at first.  And some of them stay that way.  Fujiwara and Ishigami aren't the most fleshed-out or developed characters.  However, the purpose of their existence is to be foils for our leads.  The leads are better studied, but the show does it in a slow burn sort of way.  We gradually learn about Shirogane and especially Kaguya, and develop them bit by bit.  Some of the development may seem like it's hamfisted (the narrator will just tell you things) but it doesn't matter if you tell if you show as well... and this show does.  Some of the best parts are in the last few episodes, when it knows that the games would be a little old if there was no variation, and so we delve deeper into Kaguya's situation and psyche.
The real star, though, is the art.  What makes Kaguya-sama interesting is the fact that the mental battles, taking place are represented with elaborate fantasy sequences, melodramatic lighting, and so on – dramatizing the events without claiming something objectively dramatic is literally going on.  The art knows what it wants to accomplish, and it achieves its goals in a clever manner.  The blending of literal, semi-literal, and non-literal imagery works to the show's advantage in a big way, and every layer has a lot going on, with good (if occasionally excessive) use of lighting and color.
The opening song is unreasonably catchy, and the voice actors do knock it out of the park in the end.  Like the characters, it takes a while for them to come into their own, but I think the winners there are Fujiwara and Kaguya – the former for expressing a loud character in exactly the right way so she's not annoying (more than she's supposed to be in moments here or there) and the latter for having a much wider range while remaining 'in character'.
I wish there were more to say about this one, but ultimately I think it just is what it is: a good show.  Even if you're not normally into romantic comedies, Kaguya-sama is worth the watch for its clever visual storytelling and ultimately its character study of its lead.  I'd happily recommend it.
SCORE BREAKDOWN
Story: 7
Art: 9
Sound: 8
Character: 8
Enjoyment: 8
Total: 8
VERDICT: Kaguya wins this round thanks to good cinematography and surprising depth.",8
